K39 NPEKF NettoA pro Einwohner Kultur + Freizeit;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 3) dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
435;La Ferrière;545.0;241;7;19;;8.22;8.82;8.00;11.71;13.75;16.03;15.88;16.76;18.74;15.48
436;La Heutte;486.0;241;7;15;;45.26;79.40;44.98;101.77;73.63;51.72;45.02;54.53;65.97;44.10
723;La Neuveville;3559.0;241;13;17;;248.58;318.57;318.10;263.73;280.71;305.13;271.66;337.67;252.99;230.31
722;Lamboing;682.0;241;13;16;;27.77;42.38;37.49;33.92;38.80;42.47;78.83;91.83;62.51;-136.47
613;Landiswil;628.0;246;12;21;;0.91;0.07;0.95;1.38;0.41;0.59;1.14;-5.80;-4.39;-5.16
329;Langenthal;15017.0;244;2;3;;214.28;213.58;201.51;191.37;210.64;201.91;218.35;222.81;236.49;255.25
902;Langnau i.E.;9018.0;245;23;3;;70.24;79.26;81.90;91.44;102.17;116.46;115.22;116.21;136.85;168.23
842;Lauenen;810.0;248;20;21;;73.88;76.50;72.47;85.71;99.38;107.81;114.42;106.94;102.93;103.59
667;Laupen;2830.0;246;14;10;351;107.97;65.80;79.53;57.83;65.71;76.91;82.03;61.77;58.22;93.07
903;Lauperswil;2680.0;245;23;19;;6.14;9.50;7.17;10.18;13.06;9.59;11.77;9.94;14.47;14.34
584;Lauterbrunnen;2741.0;250;11;6;;87.70;59.61;86.26;92.34;81.00;85.12;114.13;117.88;122.69;142.35
330;Leimiswil;0.0;244;2;19;;7.00;7.28;10.37;10.24;10.65;12.34;15.85;14.78;14.80;0.00
585;Leissigen;932.0;250;11;17;;23.78;24.17;28.78;29.29;33.71;25.66;33.20;24.93;31.26;34.39
387;Lengnau;4627.0;242;5;14;;27.42;23.16;23.36;24.50;24.39;36.91;37.70;37.41;40.62;43.48
792;Lenk;2419.0;248;19;6;;51.92;34.50;33.63;48.66;86.06;99.55;114.87;102.80;113.65;110.75
388;Leuzigen;1200.0;243;5;16;;33.84;35.08;42.41;35.09;53.63;33.82;50.10;36.83;51.69;-97.43
740;Ligerz;521.0;242;16;20;;48.15;77.72;75.33;91.52;72.17;59.14;67.03;111.40;24.15;67.17
542;Limpach;359.0;246;9;20;;36.89;30.17;29.23;57.22;49.39;40.10;82.09;67.08;45.76;41.04
614;Linden;1321.0;246;12;19;;6.67;4.56;4.41;4.53;4.47;7.04;7.57;1.04;8.58;6.00
874;Lohnstorf;224.0;246;22;21;;10.15;19.31;18.11;26.31;12.24;11.39;17.25;16.24;19.35;16.77
331;Lotzwil;2462.0;244;2;15;;14.74;26.35;29.13;28.24;30.18;35.54;32.30;33.66;26.09;30.18
696;Loveresse;317.0;241;15;19;;23.30;22.46;27.08;24.81;24.88;28.01;40.16;28.85;38.77;30.87
306;Lyss;13776.0;243;1;3;;174.24;150.90;185.31;148.27;152.38;154.08;200.86;209.92;230.01;223.41
415;Lyssach;1427.0;245;6;12;404;39.04;37.69;38.78;41.16;32.91;44.66;46.37;36.94;39.98;45.74
933;Längenbühl;0.0;247;24;20;;12.87;11.06;20.47;18.64;19.36;0.00;0.00;0.00;0.00;0.00
497;Lüscherz;537.0;243;8;20;;-170.20;-136.88;-130.77;-61.31;-122.47;-108.89;-180.05;-141.85;-101.75;-46.94
586;Lütschental;240.0;250;11;20;;0.70;0.59;0.90;0.89;0.84;0.97;0.77;0.76;0.63;0.58
955;Lützelflüh;4075.0;245;25;19;;97.53;87.54;70.62;80.06;77.42;91.96;109.18;99.96;139.85;137.36
332;Madiswil;3140.0;244;2;20;;68.62;72.84;74.87;90.15;106.29;85.39;95.37;105.63;85.70;75.99
697;Malleray;1970.0;241;15;18;;96.91;105.08;90.82;104.69;65.17;78.27;96.75;85.23;104.04;105.66
587;Matten b.I.;3780.0;250;11;13;;70.84;83.88;83.11;88.14;106.45;129.26;123.44;114.01;114.43;110.37
543;Mattstetten;588.0;246;9;11;351;34.82;31.88;29.71;34.27;28.33;50.98;29.16;28.64;28.76;32.22
389;Meienried;53.0;243;5;20;;3.59;0.00;0.00;0.00;0.00;-2.08;-3.27;0.75;-4.06;-2.67
